gene	uemd
MEP1A	0
MEPCE	0
MEPE	0
MERTK	0
MESD	0
MEST	0
MET	0
METAP1	0
METAP1D	0.00845161311838426
METAP2	0.000889599605141169
METRNL	0
METTL11B	0
METTL14	0
METTL15	0
METTL16	0
METTL17	0.00939623950322488
METTL21A	0
METTL21C	0
METTL23	0.268396452940431
METTL25	0
METTL26	0
METTL27	0.0485336196949181
METTL2A	0
METTL2B	0
METTL3	0
METTL4	9.08775604127341e-05
METTL5	0
METTL6	0
METTL7A	0
METTL7B	0.0242668098474591
METTL9	0.0638035510615166
MEX3C	0
MFAP1	0.0416702795360408
MFAP3L	0
MFAP5	0
MFF	0
MFGE8	0
MFHAS1	0
MFN1	0
MFN2	0
MFRP	0
MFSD1	0
MFSD10	0
MFSD11	0.00890600092044793
MFSD13A	0
MFSD14A	0
MFSD14C	0
MFSD2B	0
MFSD3	0
MFSD4A	0
MFSD4B	0
MFSD6L	0
MFSD8	0
MFSD9	0
MGA	0
MGAM	0
MGAM2	0
MGARP	0
MGAT2	0
MGAT3	0
MGAT4B	0
MGAT4C	0
MGAT5	0
MGAT5B	0
MGME1	0
MGMT	0
MIA2	0
MIA3	0
MIB1	0.160870790451353
MIB2	0
MICA	0
MICAL1	0
MICAL2	0
MICAL3	0
MICALCL	0
MICALL1	0
MICALL2	0
MICB	0
MICOS13	0.000245119291388476
MICU1	0
MICU2	0
MICU3	0
MID1	0.516701461377871
MID2	0.103340292275574
MIEF1	0
MIER1	0
MIER2	0
MIGA1	0
MIGA2	0
MINAR1	0
MINDY1	0
MINDY3	0
MINDY4	0
MINK1	0
MINPP1	0
MIOS	0
MIPEP	0
MIPOL1	9.08775604127341e-05
MIS12	0.0836223628832698
MIS18BP1	0
MITF	0
MKI67	0
MKKS	0
MKLN1	0
MKNK1	0
MKNK2	0
MKRN1	0
MKRN2	0
MKRN3	0.146399581129483
MKS1	0
MLC1	0
MLEC	0
MLF1	0
MLH1	0
MLH3	0
MLIP	0
MLLT1	0
MLLT10	0.00033599685180121
MLLT6	0
MLNR	0
MLPH	0
MLX	0
MLXIP	0
MLXIPL	0
MLYCD	0
MMAA	0.239944272879468
MMD	0.0242668098474591
MMD2	0
MME	0
MMEL1	0
MMP1	0
MMP10	0
MMP11	0
MMP13	0
MMP14	0
MMP15	0
MMP16	0.000490238582776951
MMP17	0
MMP19	0
MMP2	0
MMP21	0
MMP24	0
MMP26	0
MMP27	0
MMP28	0
MMP3	0
MMP8	0
MMP9	0
MMRN1	0
MMRN2	0
MMS19	0
MMS22L	0
MMUT	0
MN1	0
MNAT1	0
MND1	0
MNS1	0
MNT	0
MNX1	0
MOAP1	0
MOB1A	0.0599366691790005
MOB1B	0.0638035510615166
MOB3C	0
MOCOS	0
MOCS3	0
MOGAT3	0
MON1B	0
MON2	0
MORC1	0.0677254597237324
MORC2	0
MORC3	0
MORC4	0.297494780793319
MORF4L1	0.000889599605141169
MORF4L2	0.103340292275574
MORN1	0
MORN3	0.15122943165674
MORN5	0
MOS	0
MOSPD2	0.103340292275574
MOV10	0
MOV10L1	0
MOXD1	0
MPC1	0
MPC2	0
MPDZ	0
MPEG1	0
MPHOSPH10	0
MPHOSPH6	0
MPHOSPH8	0
MPHOSPH9	0
MPI	0
MPLKIP	0
MPND	0
MPO	0
MPP1	0.41231732776618
MPP3	0
MPP4	0
MPP5	0
MPP6	0
MPP7	0
MPPED2	0
MPRIP	0
MR1	0
MRAP	0.000490238582776951
MRC1	0
MRC2	0
MRE11	0
MRFAP1	0.0874258805952229
MRFAP1L1	0
MRGPRD	0
MRGPRX1	0
MRGPRX2	0
MRGPRX3	0
MRGPRX4	0
MRI1	0
MRM3	0
MRNIP	0
MROH1	0
MROH2B	0
MROH6	0
MROH7	0
MROH9	0
MRPL1	0
MRPL11	0.00890600092044793
MRPL13	0.167143843337091
MRPL14	0
MRPL15	0.00899687848086066
MRPL18	0
MRPL2	0
MRPL20	0
MRPL28	0
MRPL3	0
MRPL30	0.0242668098474591
MRPL32	0
MRPL38	0
MRPL39	0
MRPL40	0
MRPL44	0
MRPL45	0
MRPL46	0
MRPL47	0
MRPL48	0.0713297137940464
MRPL49	0
MRPL50	0
MRPL51	0.0638035510615166
MRPL52	0.103340292275574
MRPL53	0.000245119291388476
MRPL9	0
MRPS10	0
MRPS12	0.167143843337091
MRPS14	0.0218156169335743
MRPS15	0
MRPS18C	0
MRPS2	0
MRPS22	0.0728004295423772
MRPS26	9.08775604127341e-05
MRPS27	0
MRPS31	0
MRPS33	0
MRPS34	0
MRPS35	0
MRPS9	0
MRS2	0.0871807613038345
MRTFA	0
MRTFB	0
MRTO4	0
MRVI1	0
MS4A1	0
MS4A10	0
MS4A12	0
MS4A14	0
MS4A4A	0
MS4A7	0
MSANTD2	0
MSC	0
MSH2	0
MSH3	0
MSH4	0
MSH5	0
MSH6	0
MSI1	0.0880703609089756
MSI2	0
MSL2	0.220508981037438
MSL3	0.306889352818371
MSMP	0
MSN	0.511482254697287
MSR1	0
MSS51	0
MST1R	0
MSTN	0
MSX1	0
MSX2	9.08775604127341e-05
MT1HL1	0
MT1M	0
MT2A	0.103340292275574
MTA2	0
MTA3	0.0336630493506841
MTCH1	0
MTCH2	0
MTCL1	0
MTCP1	0.0991649269311066
MTDH	0
MTERF1	0
MTERF2	0
MTERF3	0
MTERF4	0
MTF1	0.0959958846638696
MTF2	0
MTFR1	0
MTG1	0
MTG2	0
MTHFD1	0
MTHFD1L	0
MTHFR	0
MTIF2	0
MTM1	0.206680584551149
MTMR1	0.103340292275574
MTMR11	0
MTMR12	0
MTMR14	0
MTMR2	0
MTMR3	0
MTMR4	0.000181755120825468
MTMR6	0
MTMR7	0
MTMR8	0.515657620041754
MTMR9	0
MTO1	0
MTOR	0.0135691036304336
MTPAP	0
MTR	0
MTREX	0
MTRF1	0
MTRR	0
MTSS1	0
MTTP	0
MTUS2	0
MUC1	0
MUC12	0
MUC13	0
MUC16	0
MUC17	0
MUC2	0
MUC20	0
MUC21	0
MUC3A	0
MUC4	0
MUC5B	0
MUC6	0
MUC7	0
MUCL3	0
MUS81	0
MUSK	0
MUTYH	0
MVB12A	0
MVB12B	0.0638035510615166
MX1	0
MX2	0
MXD1	0
MXD4	0.000245119291388476
MXRA5	1.21920668058455
MYB	0.0583292202205074
MYBBP1A	0
MYBL1	0
MYBL2	0
MYBPC1	0
MYBPC2	0
MYBPC3	0
MYBPH	0
MYBPHL	0
MYC	0
MYCBP2	0
MYCBPAP	0
MYCL	0
MYCN	0
MYCT1	9.08775604127341e-05
MYDGF	0.0242668098474591
MYEF2	0
MYF5	0.0242668098474591
MYF6	0.274016688121553
MYH1	0
MYH10	0.0198805085141435
MYH11	0
MYH13	0
MYH14	0
MYH15	0
MYH2	0
MYH3	0
MYH4	0
MYH6	0
MYH7	0
MYH7B	0
MYH8	0
MYH9	0
MYL12A	0
MYL12B	0.205636743215032
MYL5	0
MYL6	0.0862911616986933
MYL6B	0
MYL7	0
MYLIP	0
MYLK	0
MYLK2	0
MYLK4	0
MYLPF	0
MYMK	0
MYNN	0
MYO10	0
MYO15A	0
MYO16	0
MYO18A	0
MYO18B	0
MYO1A	0
MYO1B	0
MYO1C	0
MYO1D	0
MYO1E	0
MYO1F	0
MYO1G	0
MYO1H	0
MYO3A	0
MYO3B	0
MYO5A	0
MYO5B	0
MYO5C	0
MYO6	0
MYO7A	0
MYO7B	0
MYO9A	0
MYO9B	0
MYOC	0
MYOCD	0
MYOF	0
MYOM1	0
MYOM2	0
MYOM3	0
MYOT	0
MYOZ3	0
MYPN	0
MYRF	0
MYRFL	0
MYRIP	0.028588079532039
MYSM1	0
MYT1	0
MYT1L	0.0050016007790458
N4BP1	0
N4BP2	0
N4BP2L2	0
N4BP3	0
NAA10	0.206680584551149
NAA11	0
NAA15	0
NAA16	0
NAA20	0.0242668098474591
NAA25	0
NAA35	0
NAA50	0.0638035510615166
NAA60	0
NAALAD2	0
NAALADL2	0
NAB1	0
NAB2	0
NABP2	0.103340292275574
NACA	0
NACAD	0
NADK	0
NADK2	0
NADSYN1	0
NAE1	0
NAGA	0
NAGK	0
NAGPA	0
NAIF1	0
NALCN	0.165591421158297
NAMPT	0.0731997905647415
NANOGNB	0.0884697219313398
NANOS3	0.164411680351104
NANP	0.0227960940991282
NAP1L1	0
NAP1L2	0.10125260960334
NAPA	0.19141065318455
NAPRT	0
NARF	0
NARS	0
NARS2	0
NASP	0
NAT1	0
NAT10	0
NAT9	0.151873911970492
NAV1	0
NAV2	0
NAV3	0
NAXD	0
NBAS	0
NBEA	0
NBEAL1	0
NBEAL2	0
NBL1	0.0612256298065059
NBN	0
NBPF11	0.411273486430063
NBPF12	0
NBPF14	0
NBPF15	0
NBPF7	0
NBR1	0
NCALD	0
NCAM1	0
NCAM2	0
NCAN	0
NCAPD2	0
NCAPD3	0
NCAPG2	0
NCAPH	0
NCAPH2	0
NCBP3	0
NCDN	0
NCF2	0
NCF4	0
NCK2	0.000644480313752693
NCKAP1	0.146000220107119
NCKAP1L	0
NCKAP5	0
NCKAP5L	0
NCKIPSD	0
NCL	0.198474090724152
NCOA1	0
NCOA2	0
NCOA3	0
NCOA5	0
NCOA6	0
NCOA7	0
NCOR1	0.0442198536621156
NCOR2	0
NCR1	0
NCR2	0
NCR3LG1	0
NCS1	0.103340292275574
NCSTN	0
NDC1	0
NDC80	0
NDE1	0
NDFIP2	0
NDN	0
NDNF	0.0728004295423772
NDOR1	0
NDRG2	0
NDRG3	0
NDRG4	0
NDST1	0
NDST3	0.162879267910383
NDUFA1	0.103340292275574
NDUFA10	0
NDUFA11	0
NDUFA2	0
NDUFA4L2	0.0242668098474591
NDUFA6	0
NDUFA7	0
NDUFA8	0
NDUFA9	0
NDUFAF1	0
NDUFAF3	0
NDUFAF5	0
NDUFAF7	0
NDUFB10	0
NDUFB3	0.0242668098474591
NDUFB5	0
NDUFB6	0.00890600092044793
NDUFB9	0.189322970512316
NDUFS2	0
NDUFS3	0
NDUFS5	0
NDUFV1	0
NDUFV2	0
NDUFV3	0
NEB	0
NEBL	0
NECAB1	0.137003341626258
NECAP1	0
NECAP2	0
NECTIN1	0
NECTIN2	0
NECTIN3	0
NECTIN4	0
NEDD1	0
NEDD4	0
NEDD4L	0.132727093852342
NEDD9	0
NEFH	0
NEFL	0
NEFM	0
NEGR1	0
NEIL1	0
NEIL3	0
NEK1	0
NEK10	0
NEK11	0
NEK3	0
NEK4	0
NEK5	0
NEK6	0
NEK8	0.0970672393898363
NEK9	0
NELFA	0
NELFCD	0.294750945460123
NELL1	0
NELL2	0
NEMF	0
NEMP1	0
NEMP2	0
NEO1	0
NES	0
NET1	0
NETO1	0.176540082840315
NETO2	0
NEU1	0
NEU4	0
NEURL2	0
NEURL4	0
NEUROD1	0.00153407991889386
NEUROD6	0.257958039579262
NEUROG3	0
NEXMIF	0.929018789144051
NEXN	0
NF1	0.0886573132257698
NF2	0
NFASC	0
NFAT5	0
NFATC1	0
NFATC2	0
NFATC3	0
NFATC4	0
NFE2	0
NFE2L1	0.00033599685180121
NFE2L2	0.0441214724499256
NFE2L3	0
NFIA	0
NFIB	0
NFIL3	0.0242668098474591
NFKB1	0
NFKB2	0
NFKBIA	0
NFKBIZ	0
NFRKB	0
NFX1	0
NFXL1	0
NFYC	0.0884697219313398
NGEF	0
NGF	0.00939623950322488
NGLY1	0
NHLH1	0
NHLRC1	0
NHLRC2	0
NHS	0.103340292275574
NHSL1	0
NHSL2	0
NIBAN1	0
NIBAN2	0
NIBAN3	0
NID1	0
NID2	0
NIF3L1	0
NIFK	0
NIM1K	0
NIN	0
NINJ2	0
NINL	0
NIP7	0
NIPA1	0
NIPAL1	0
NIPAL3	0
NIPAL4	0
NIPBL	0
NISCH	0
NIT1	0
NIT2	0
NKAIN2	0.151873911970492
NKAP	0.102296450939457
NKAPL	0.0023328019636223
NKD1	0
NKIRAS1	0
NKIRAS2	0.0242668098474591
NKPD1	0
NKRF	0.307933194154488
NKTR	0
NKX2-6	0
NKX3-1	0.000245119291388476
NKX3-2	0
NLE1	0
NLGN2	0.0178120018408959
NLGN3	0.516701461377871
NLGN4X	0
NLK	0.000245119291388476
NLN	0.0336630493506841
NLRC3	0
NLRC4	0
NLRC5	0
NLRP1	0
NLRP10	0
NLRP11	0
NLRP12	0
NLRP13	0
NLRP14	0
NLRP2	0
NLRP3	0
NLRP4	0
NLRP5	0
NLRP7	0
NLRP8	0
NLRP9	0
NLRX1	0
NMBR	0
NME6	0
NME7	0
NME8	0
NME9	0
NMI	0
NMNAT1	0
NMNAT2	0.0827327632781286
NMRAL1	0
NMT1	0.0884697219313398
NMT2	9.08775604127341e-05
NMU	0
NMUR1	0
NMUR2	0
NNT	0
NOA1	0
NOB1	0
NOBOX	0
NOC2L	0
NOC3L	0
NOCT	0
NOD1	0
NOD2	0
NOL10	0
NOL11	0
NOL12	0.0485336196949181
NOL4	0
NOL4L	0
NOL6	0
NOL8	0
NOLC1	0
NOMO1	0
NOMO2	0
NOMO3	0
NONO	0.308977035490605
NOP10	0.0638035510615166
NOP14	0
NOP16	0
NOP2	0
NOP53	0
NOP56	0
NOP58	0.230302914084854
NOP9	0
NOS1	0
NOS1AP	0
NOS2	0
NOS3	0
NOSIP	0
NOSTRIN	0
NOTCH1	0
NOTCH2	0
NOTCH3	0
NOTCH4	0
NOTO	0
NOVA2	0
NOX5	0
NOXA1	0
NOXRED1	0
NPAP1	0
NPAS1	0
NPAS2	0.0246661708698233
NPAS3	0.057530498175779
NPAS4	0.147198303174211
NPAT	0
NPBWR1	0
NPBWR2	0
NPC1	0.0422605668091805
NPC1L1	0
NPDC1	0
NPEPPS	0
NPFFR2	0
NPHP1	0
NPHP4	0
NPHS1	0
NPHS2	0
NPIPB5	0
NPLOC4	0
NPM3	0.000245119291388476
NPNT	0
NPR1	0
NPR2	0
NPR3	0
NPRL2	0
NPSR1	0
NPTX1	0.00939623950322488
NPTXR	0
NPY1R	0.330112321329714
NPY2R	0
NQO2	0.00979560052558909
NR0B2	0.0242668098474591
NR1D1	0
NR1D2	0
NR1H2	0.0735991515871057
NR1H4	0
NR1I2	0
NR2C1	0
NR2C2AP	0
NR2E1	0
NR2E3	0
NR2F1	0.0880703609089756
NR3C1	0
NR3C2	0.000826235434578161
NR4A3	0
NR5A1	0
NR5A2	0
NR6A1	0
NRAP	0
NRAS	0.0638035510615166
NRBF2	0
NRBP1	9.08775604127341e-05
NRCAM	0
NRDC	0
NRDE2	0
NRF1	0.000644480313752693
NRG1	0
NRG2	0
NRG3	0
NRG4	0.0220607362249628
NRIP1	0
NRIP3	0.160236315006637
NRK	0.413361169102297
NRN1	0.0225509748077397
NRP1	0
NRP2	0
NRROS	0
NRSN1	0
NRXN1	0
NRXN2	0
NRXN3	0
NSD1	0
NSD2	0
NSD3	0
NSDHL	0.205636743215032
NSF	0
NSFL1C	0.0426507567015947
NSG2	0.127607102123033
NSL1	0.17693944386268
NSMAF	0
NSMCE2	0
NSMCE3	0
NSMCE4A	0
NSRP1	0
NSUN2	0
NSUN3	0
NSUN4	0
NSUN6	0
NSUN7	0
NT5C3B	0
NT5DC1	0
NT5DC2	0
NT5DC3	0.0315837040693138
NT5E	0
NTF4	0
NTHL1	0
NTM	0
NTN3	0
NTN4	0
NTNG1	0
NTRK1	0
NTRK2	0
NTRK3	0
NTSR1	0
NUAK1	0.00472063070694406
NUAK2	9.08775604127341e-05
NUB1	0
NUCB1	0
NUCB2	0.000181755120825468
NUCKS1	0.000245119291388476
NUDCD1	0
NUDCD2	0.0638035510615166
NUDT1	0
NUDT10	0.103340292275574
NUDT13	0
NUDT14	0
NUDT16	0
NUDT17	0
NUDT2	0.0638035510615166
NUDT21	0.103340292275574
NUDT5	0
NUDT6	0
NUDT7	0
NUDT9	0
NUF2	0.0242668098474591
NUFIP1	0
NUFIP2	0
NUGGC	0
NUMA1	0
NUMB	0
NUP107	0
NUP133	0
NUP153	0
NUP155	0
NUP160	0
NUP188	0
NUP205	0
NUP210	0
NUP210L	0
NUP214	0
NUP42	0
NUP43	0
NUP54	0
NUP58	0
NUP62	0.0638035510615166
NUP88	0
NUP93	0
NUP98	0
NUPR1	0.103340292275574
NUSAP1	0
NUTF2	0.103340292275574
NUTM1	0
NUTM2D	0
NUTM2F	0
NWD1	0
NWD2	0
NXF1	0.00153407991889386
NXF3	0.206680584551149
NXF5	0.206680584551149
NXN	0.00890600092044793
NXNL1	0
NXPE1	0
NXPE2	0
NXPH1	0.167143843337091
NXT2	0.103340292275574
NYAP1	0
NYNRIN	0
OAS1	0
OAS2	0
OAS3	0
OASL	0
OAT	0
OBI1	0.00122559645694238
OBP2A	0
OBP2B	0
OBSCN	0
OBSL1	0
OC90	0
OCA2	0
OCLN	0
OCRL	0.611691022964509
OCSTAMP	0
ODAM	0
ODAPH	0
ODF1	0
ODF2	0
ODF2L	0
ODF3L1	0
ODF3L2	0
OFD1	0.411273486430063
OGA	0
OGDH	0
OGDHL	0
OGFOD1	0
OGFOD3	0
OGFRL1	0
OGG1	0
OGN	0
OGT	0.411273486430063
OIP5	0
OLA1	0
OLAH	0
OLFM2	0
OLFM3	0
OLFM4	0
OLFML1	0
OLFML2A	0
OLFML2B	0
OLFML3	0
OLR1	0.0242668098474591
OMA1	0
OMD	0
ONECUT1	0
ONECUT2	0.0632407771782267
OOSP2	0
OPA1	0
OPALIN	0.166100002000974
OPHN1	0.310020876826722
OPLAH	0
OPN1SW	0
OPN4	0
OPRD1	0
OPRK1	0
OPRL1	0
OPRM1	0
OPTN	0
OR10A2	0
OR10A4	0
OR10A5	0.000581116143189685
OR10A6	0
OR10A7	0
OR10AD1	0
OR10AG1	0
OR10C1	0
OR10G2	0.000490238582776951
OR10G4	0
OR10G7	0
OR10G8	0
OR10G9	0
OR10H1	0
OR10H2	0
OR10H4	0
OR10H5	0
OR10J1	0
OR10J3	0
OR10J5	0
OR10K1	0
OR10K2	0
OR10P1	0
OR10Q1	0
OR10R2	0
OR10S1	0
OR10T2	0.0489329807172823
OR10V1	0
OR10X1	0
OR10Z1	0
OR11G2	0
OR11H12	0
OR11H4	0
OR11H6	0
OR11L1	0
OR12D3	0
OR13C2	0
OR13C4	0
OR13C8	0.151873911970492
OR13C9	0
OR13F1	0
OR13G1	0.239944272879468
OR13H1	0.103340292275574
OR13J1	0.113934614845892
OR14A16	0
OR14C36	0
OR14I1	0.00808810287673333
OR14J1	0
OR14K1	0
OR1A1	0
OR1A2	0.0728004295423772
OR1B1	0
OR1E2	0
OR1G1	0
OR1I1	0
OR1J1	0
OR1J2	0
OR1K1	0
OR1L6	0
OR1L8	0
OR1M1	0
OR1N1	0
OR1S2	0
OR2A4	0
OR2AG1	0
OR2AG2	0
OR2AK2	0
OR2B11	0
OR2B2	0.0480433811121412
OR2B6	0
OR2C3	0
OR2D3	0
OR2F1	0.175096880481834
OR2G2	0
OR2G3	0.474679343947387
OR2G6	0
OR2J2	0
OR2K2	0
OR2L13	0
OR2L2	0
OR2L3	0
OR2L8	0
OR2M5	0
OR2M7	0
OR2T1	0
OR2T10	0
OR2T11	0
OR2T12	0
OR2T27	0
OR2T3	0
OR2T33	0
OR2T34	0
OR2T35	0
OR2T5	0
OR2V1	0
OR2V2	0
OR2W3	0
OR2W5	0
OR2Y1	0
OR2Z1	0
OR3A1	0
OR3A2	0
OR3A3	0
OR4A15	0.0418336923969665
OR4A47	0
OR4A5	0
OR4B1	0
OR4C11	0
OR4C12	0
OR4C13	0
OR4C15	0
OR4C16	0
OR4C46	0
OR4C6	0
OR4D10	0
OR4D11	0
OR4D2	0
OR4D6	0
OR4D9	0
OR4E2	0
OR4F15	0
OR4F17	0.0242668098474591
OR4F6	0
OR4K13	0
OR4K14	0
OR4K15	0
OR4K17	0
OR4K2	0
OR4K5	0
OR4L1	0
OR4M1	0
OR4N2	0
OR4N5	0
OR4Q3	0
OR4S2	0
OR4X2	0
OR51A2	0
OR51A4	0
OR51A7	0
OR51B4	0
OR51B5	0
OR51B6	0
OR51D1	0
OR51E1	0
OR51E2	0
OR51F1	0
OR51F2	0
OR51G1	0
OR51G2	0.0336630493506841
OR51I1	0
OR51Q1	0
OR51V1	0.0880703609089756
OR52A1	0
OR52A5	0
OR52B2	0
OR52D1	0
OR52E2	0
OR52I2	0
OR52J3	0
OR52K1	0
OR52K2	0
OR52L1	0
OR52N2	0
OR52N4	0
OR52N5	0
OR52R1	0
OR52W1	0
OR56A1	0
OR56A3	0
OR56A4	0
OR56A5	0
OR56B1	0
OR5A1	0
OR5A2	0.0735991515871057
OR5AC2	0
OR5AK2	0.0305757135139101
OR5AN1	0
OR5AR1	0
OR5AS1	0
OR5AU1	0
OR5B12	0
OR5B17	0
OR5B2	0
OR5B3	0
OR5C1	0
OR5D13	0
OR5D14	0
OR5D16	0
OR5D18	0.000490238582776951
OR5H1	0
OR5H14	0
OR5H2	0
OR5H6	0
OR5I1	0.161270151473717
OR5J2	0
OR5K1	0
OR5K2	0
OR5K3	0
OR5K4	0
OR5L1	0.000735357874165427
OR5L2	0
OR5M1	0
OR5M11	0
OR5M3	0
OR5M9	0
OR5P2	0
OR5P3	0
OR5R1	0.0332636883283199
OR5T1	0.249994997565482
OR5T2	0
OR5W2	0.00979560052558909
OR6A2	0.0246661708698233
OR6B1	0
OR6B2	0
OR6C1	0
OR6C2	0
OR6C3	0
OR6C6	0
OR6C65	0
OR6C68	0
OR6C70	0
OR6C74	0.117232052932427
OR6C76	0.111293329420318
OR6F1	0
OR6K2	0.000181755120825468
OR6K3	0
OR6K6	0
OR6M1	0
OR6N1	0.00939623950322488
OR6N2	0.000245119291388476
OR6P1	0
OR6S1	0
OR6T1	0
OR6V1	0
OR6X1	0.00939623950322488
OR7A17	0
OR7A5	0.0569493820325893
OR7C1	0
OR7D2	0.132092618407625
OR7D4	0
OR7G1	0
OR7G3	0
OR8A1	0
OR8B12	0
OR8B2	0
OR8B4	0.0489329807172823
OR8B8	0
OR8D1	0
OR8D2	0
OR8D4	0
OR8G5	0
OR8H1	0
OR8H2	0
OR8I2	0
OR8J1	0
OR8J3	0
OR8K1	0.0475531425293642
OR8K3	0
OR8S1	0
OR9A2	0
OR9A4	0
OR9G4	0.132183495968038
OR9K2	0
OR9Q1	0
ORC1	0
ORC2	0
ORC3	0
ORC4	0
ORC5	0
ORM2	0
ORMDL3	0.0242668098474591
OS9	0
OSBP	0
OSBP2	0
OSBPL10	0
OSBPL11	0
OSBPL1A	0
OSBPL2	0.000735357874165427
OSBPL3	0
OSBPL5	0
OSBPL6	0
OSBPL8	0
OSBPL9	0
OSCP1	0
OSGEPL1	0.0713297137940464
OSGIN1	0
OSGIN2	0
OSMR	0
OSR1	0.173238476058348
OSR2	0
OSTN	0
OTC	0.103340292275574
OTOA	0
OTOF	0
OTOG	0
OTOGL	0
OTOP2	0
OTOP3	0
OTP	0
OTUB1	0.103340292275574
OTUD3	0
OTUD4	0.0638035510615166
OTUD5	0.103340292275574
OTUD6A	0.103340292275574
OTUD7A	0
OTUD7B	0
OTX2	0
OVCA2	0
OVCH1	0
OXCT1	0
OXER1	0
OXGR1	0
OXNAD1	0
OXR1	0.0122442922222149
OXSM	0
OXSR1	0
P2RX2	0
P2RX3	0
P2RX4	0
P2RX5	0
P2RY1	0.0964227590760836
P2RY10	0.413361169102297
P2RY13	0.167143843337091
P2RY14	0
P2RY2	0
P2RY4	0.103340292275574
P2RY6	0
P3H1	0
P3H2	0
P3H4	0
P4HA1	0
P4HA3	0
P4HB	0.0489329807172823
PA2G4	0.190366811848433
PABPC1	0.206680584551149
PABPC1L	0
PABPC4	0.0880703609089756
PABPC4L	0
PABPC5	0.41231732776618
PABPN1L	0
PACRG	0
PACS1	0.0187924790064498
PACS2	0
PACSIN1	0
PACSIN2	0
PACSIN3	0
PADI1	0
PADI2	0
PADI3	0
PADI4	0
PADI6	0
PAEP	0
PAF1	0.000245119291388476
PAFAH1B1	0.0242668098474591
PAG1	0
PAGE1	0.103340292275574
PAGE2	0.103340292275574
PAGE2B	0.103340292275574
PAGE3	0.206680584551149
PAGE5	0.206680584551149
PAH	0
PAICS	0.0475531425293642
PAK1	0.230057794793466
PAK1IP1	0
PAK2	0.113535253823528
PAK3	0.297494780793319
PAK4	0
PAK5	0
PALB2	0
PALD1	0
PALLD	0.0587285812428717
PALM2-AKAP2	0
PALMD	0
PAM	0
PAMR1	0
PAN2	0
PAN3	0
PANK1	0
PANK4	0
PANX1	0
PANX3	0.0714205913544591
PAOX	0
PAPLN	0
PAPOLA	0
PAPPA	0
PAPPA2	0
PAPSS1	0
PAPSS2	0
PAQR3	0
PAQR4	0
PAQR9	0
PARD3	0
PARD3B	0
PARD6A	0
PARD6B	0.00899687848086066
PARP1	0
PARP10	0
PARP12	0
PARP14	0
PARP15	0.0599366691790005
PARP16	0
PARP2	0
PARP3	0
PARP4	0
PARP6	0
PARP8	0
PARP9	0
PARPBP	0
PARS2	0
PARVA	0
PASD1	0.103340292275574
PASK	0
PATE3	0.0638035510615166
PATE4	0
PATJ	0
PATL1	0
PATL2	0
PAX3	0
PAX5	0
PAX7	0
PAX9	0.0088151233600352
PAXBP1	0
PAXIP1	0
PAXX	0
PBDC1	0.100208768267224
PBK	0
PBRM1	0
PBX4	0
PBXIP1	0
PC	0
PCARE	0
PCBP1	0.0638035510615166
PCBP2	0.206680584551149
PCBP3	0
PCBP4	0
PCCA	0
PCCB	0
PCDH1	0
PCDH10	0
PCDH11X	1.02609603340292
PCDH12	0
PCDH15	0
PCDH17	0
PCDH18	0
PCDH19	1.33820459290188
PCDH7	0
PCDH8	0
PCDH9	0
PCDHA1	0
PCDHA10	0
PCDHA11	0
PCDHA12	0
PCDHA13	0
PCDHA2	0
PCDHA3	0
PCDHA4	0
PCDHA5	0
PCDHA6	0
PCDHA7	0
PCDHA8	0
PCDHA9	0
PCDHAC1	0
PCDHAC2	0
PCDHB1	0
PCDHB10	0
PCDHB11	0
PCDHB12	0
PCDHB13	0
PCDHB14	0
PCDHB15	0
PCDHB16	0
PCDHB2	0
PCDHB3	0
PCDHB4	0
PCDHB5	0
PCDHB6	0
PCDHB7	0
PCDHB8	0
PCDHGA1	0
PCDHGA10	0
PCDHGA11	0
PCDHGA12	0
PCDHGA2	0
PCDHGA3	0
PCDHGA4	0
PCDHGA5	0
PCDHGA6	0
PCDHGA7	0
PCDHGA8	0
PCDHGA9	0
PCDHGB1	0
PCDHGB2	0
PCDHGB3	0
PCDHGB4	0
PCDHGB5	0
PCDHGB6	0
PCDHGB7	0
PCDHGC3	0
PCDHGC4	0
PCDHGC5	0
PCED1A	0
PCED1B	0.135560139267777
PCF11	0
PCGF3	0
PCGF5	0.117168688761864
PCGF6	0.0735991515871057
PCID2	0.134915658954024
PCIF1	0
PCK1	0
PCK2	0
PCLO	0
PCM1	0
PCMTD1	0
PCMTD2	0
PCNA	0.103340292275574
PCNT	0
PCNX1	0
PCNX2	0
PCNX3	0
PCNX4	0
PCOLCE2	0
PCP4	0.103340292275574
PCSK2	0.00113471889652964
PCSK5	0
PCSK7	0
PCTP	0
PCYOX1	0
PCYOX1L	0
PCYT1A	0
PCYT1B	0.206680584551149
PCYT2	0
PDAP1	0.204592901878915
PDC	0
PDCD1	0
PDCD10	0
PDCD11	0
PDCD2L	0.0088151233600352
PDCD4	0
PDCD6	0
PDCD7	0
PDCL2	0
PDCL3	0.145610863953791
PDE10A	0.000181755120825468
PDE11A	0
PDE1B	0
PDE1C	0
PDE3A	0.000118390950262461
PDE3B	0
PDE4A	0
PDE4B	0.305202698646675
PDE4C	0
PDE4D	0.185691203052152
PDE4DIP	0
PDE5A	0
PDE6A	0
PDE6B	0
PDE6C	0
PDE6D	0
PDE7B	0
PDE8A	0
PDE8B	0
